date,aqi,water_quality,temperature,humidity,population_density,traffic_density,industrial_emission,respiratory_cases,water_stress_index,rainfall,urban_expansion_rate,forest_cover_ha,day_of_week,health_risk_label,traffic_status_label
2018-02-17,166.09195095206314,59.85945137079517,32.235409752863916,36.76187162629951,1004.7023511755878,305.43101531754576,148.20229431801363,46.294051443753915,56.25825350563679,6.582096540108674,1.8530471064488592,100352.67633816908,5,2,2
2018-02-18,155.39439440355693,58.2644783934234,32.35313681928798,34.33863448636749,1004.8024012006003,231.00473574559754,110.86537068353886,40.15270706904223,57.91209001622059,4.0712710565833286,1.77667673442669,100360.18009004502,6,2,1
2018-02-19,123.79952023083965,60.67790439478264,32.46868579673588,74.62604084241265,1004.9024512256128,193.56542134636592,90.42911946301598,37.55921857805656,55.556438503585305,9.817170627300165,0.9152232125096051,100367.68384192097,0,3,0
2018-02-20,155.1113846034532,64.02544129832566,32.58202245818855,72.71292511375735,1005.0025012506253,217.90593523195196,137.8609170478082,41.13137873464345,52.26556993076861,0.30695782515773107,1.0117724526837428,100375.1875937969,1,3,2
2018-02-21,144.47889335753715,55.562297895932744,32.69311323194197,33.50585945127451,1005.1025512756378,220.34336328834675,125.78347975505062,37.4565854810147,60.78425872003824,1.8502899854794974,2.3994724693583662,100382.69134567284,2,2,1
2018-02-22,140.10630006044312,56.60536552861071,32.801925211551506,63.616204535818376,1005.2026013006504,219.36488259031074,108.45372358018372,39.913436433579555,59.79559707716504,4.872429153829153,0.253131385835044,100390.19509754877,3,0,2
2018-02-23,159.44027689889617,58.37531682960342,32.908426165579186,35.080569314561394,1005.3026513256629,243.05726215374702,136.09624153032414,45.38630219374777,58.07889625318617,2.304040852625588,1.9569561686507022,100397.69884942472,4,1,1
2018-02-24,165.73512790497304,53.162591355620414,33.01258454714107,84.2247462365365,1005.4027013506753,228.20878546328242,136.00026074889877,47.03064572738214,63.343700917950116,9.140670454564795,0.8431199769001435,100405.20260130064,5,2,1
2018-02-25,164.24433935552736,55.79365567387876,33.11436950325177,84.42704515080794,1005.5027513756878,250.49374445980004,146.39821757443178,51.60552479085951,60.76352907774712,1.959753815232164,0.19373108419013463,100412.70635317659,6,3,0
2018-02-26,137.69187722169545,57.506839604262694,33.21375088396357,71.89397938878781,1005.6028014007004,235.7817346068959,110.89859771562409,41.70280217726003,59.10003583771909,3.60212390800106,1.8821682657818946,100420.21010505254,0,1,0
2018-02-27,145.6469569335174,64.25788887504939,33.31069925129712,85.571335286367,1005.7028514257129,227.44315069056665,126.77388668553975,42.25330692749963,52.39746075059917,1.741418456952227,0.894188525628099,100427.71385692846,1,3,0
2018-02-28,155.25909654358972,61.19674861599511,33.405185887961366,78.68718182482144,1005.8029014507254,252.1283885968214,150.627396339798,47.49279360463432,55.50584432798557,3.087643369404196,1.833154044982712,100435.2176088044,2,0,1
2018-03-01,164.92832448062228,60.84989052732297,33.49718280585998,79.71231455562295,1005.9029514757378,242.65224732068086,137.9236511349725,44.520862138663524,55.89870087560702,0.6023333803972957,1.7983705194834883,100442.72136068034,3,0,2
2018-03-02,143.1125365073582,64.13442978082485,33.586662754381734,64.182471034196,1006.0030015007504,229.6668095495115,114.98331086383499,43.460154071755845,52.65890159636602,0.9489673051655573,1.3834885010394762,100450.22511255628,4,3,0
2018-03-03,147.5202679263309,59.191080027487764,33.67359922847248,48.36355189297055,1006.1030515257629,226.86575865382684,125.2406841932745,45.009092842122435,57.64571958674848,12.258147471230581,1.965695510105317,100457.72886443221,5,1,0
2018-03-04,133.71513046744832,61.828262218628936,33.75796647648631,43.0679469069853,1006.2031015507754,181.55448110742785,103.31929579191981,32.59930484344709,55.050721019614215,3.3766410004499856,1.4944919780109844,100465.23261630816,6,3,0
2018-03-05,132.37205821757934,59.35782820382176,33.83973950781344,49.63200132233575,1006.3031515757879,204.92850742234648,129.77732362931079,44.690086237125605,57.562041550084956,2.476652362622394,0.7879284468358256,100472.7363681841,0,1,0
2018-03-06,162.50804741595297,61.19874771498213,33.918894100282785,67.70972580534372,1006.4032016008003,223.92813785512323,131.8071483097222,44.34524569865091,55.76069933515926,1.21796398002491,1.8618767225546058,100480.24012006003,1,2,1
2018-03-07,170.668763009853,56.95614167942583,33.995406807336835,40.359392149943936,1006.5032516258129,243.34553901708364,133.80567720562726,51.65217789898807,60.041561724242584,1.4212888300962268,1.5139355581065366,100487.74387193596,2,3,2
2018-03-08,149.25001325883628,47.67384817560135,34.06925496497683,45.5184141982393,1006.6033016508254,227.6615860341019,111.04312055686866,50.597062680327234,69.36077930688707,11.339921809932765,0.1305454760558093,100495.24762381191,3,3,1
2018-03-09,165.38816105217225,59.19453715555172,34.1404166984761,58.083651767727865,1006.7033516758379,254.02712704586088,143.2827307578022,54.24483210422102,57.87567119368633,3.538643212217203,2.2639460266487426,100502.75137568785,4,1,1
2018-03-10,155.76471046075704,66.97767264648269,34.208870928859646,43.98300591147694,1006.8034017008504,209.862416389593,133.28364249688303,46.901080081071285,50.12676281794714,7.115733271510982,1.4095446839783523,100510.25512756378,5,2,1
2018-03-11,140.66837626721627,64.4930079766907,34.27459737914795,65.3186201829637,1006.903451725863,232.08227982448193,107.5611572996321,40.388017865754534,52.64429071288327,2.0643157302648203,2.184705437150876,100517.75887943973,6,1,0
2018-03-12,155.77110917017,64.68691738793835,34.33757658036332,85.39056170737979,1007.0035017508754,245.09678932126448,130.38140078736023,51.46889229392883,52.48187090224331,10.269023902047918,2.2185684135573873,100525.26263131565,0,1,2
2018-03-13,173.42572608578394,66.03858257351332,34.39778987729677,74.88536194218759,1007.1035517758879,246.04402041645824,123.65502118649859,55.40119271477828,51.16031236513506,2.1956438740874633,1.1679199761642125,100532.7663831916,1,3,1
2018-03-14,149.82278950339574,60.29921591878918,34.455219434034014,69.98559684893479,1007.2036018009004,193.98248832611011,121.70793735344816,41.85501175079807,56.92839379822783,1.3413939548958957,1.3183839914829543,100540.27013506753,2,3,1
2018-03-15,173.83483742850575,60.84050550050972,34.50984823923857,64.96328855902672,1007.303651825913,257.85416456112995,143.59543346357154,48.17598299354327,56.41441861910957,4.567629242235522,1.0978105304214445,100547.77388694347,3,1,1
2018-03-16,111.07400853120012,56.763666485809736,34.56166011119082,59.276874555423895,1007.4037018509255,157.692138519577,105.93250492055233,22.960426650880045,60.51716356978567,0.8100983880787517,1.1786482607393092,100555.2776388194,4,0,0
2018-03-17,162.70372515942526,58.26956068234599,34.61063970258119,41.19383157807958,1007.503751875938,246.31839688019832,122.45479210025331,49.581276756245515,59.03575916894461,0.6208218774058217,2.248353181532147,100562.78139069535,5,0,0
2018-03-18,151.68589611862006,62.926779710836705,34.65677250505621,83.68262732561193,1007.6038019009504,220.26651095481876,108.56519060687282,45.09228011049402,54.4016065416914,9.149831323460587,1.9915456335229864,100570.28514257127,6,0,1
2018-03-19,145.90008233931016,65.86534514732482,34.70004485351607,44.91216012077018,1007.703851925963,178.70098629406505,107.76578626219771,49.450981575005756,51.484677279433214,1.733128583438135,0.4036616231573872,100577.78889444722,0,3,0
2018-03-20,151.7666067455813,59.146690582575495,34.7404439301624,35.478532654689644,1007.8039019509755,219.8829713523488,108.04760039331585,47.32525749107622,58.223531382505705,5.212379183347916,1.5647386756962303,100585.29264632317,1,3,2
2018-03-21,120.581663879786,57.59097463622318,34.77795776829505,75.00091075372171,1007.903951975988,174.76011359831276,109.83190468141865,42.845645134799256,59.79800424792435,11.634415778055773,2.4901759369272214,100592.7963981991,2,2,0
2018-03-22,147.10512178248734,59.84255975426298,34.81257525585678,40.53693205986998,1008.0040020010005,233.3309031692122,133.17049037623025,40.64471539516535,57.563727873665414,3.4484071020351137,1.5293216829579659,100600.30015007504,3,3,1
2018-03-23,155.76189117397686,62.843952704125314,34.844286138724755,52.313759972470564,1008.104052026013,219.6788432687443,127.81167871866978,52.41931900703115,54.57819036523706,5.08521823221044,1.9860919014234533,100607.80390195097,4,2,2
2018-03-24,172.57861577367402,52.616643878311784,34.873081023748,31.697095697458785,1008.2041020510255,292.4414171279623,150.2758420757907,49.12900283657893,64.81989663356222,0.6123325327389163,1.9457475361148102,100615.30765382692,5,3,0
2018-03-25,142.64115432969717,48.353012192793045,34.898951381529706,38.22407655242689,1008.304152076038,175.7289204815106,115.45250726956009,46.68032660787051,69.09646349797181,1.5907447556607555,0.9407620620935885,100622.81140570284,6,0,1
2018-03-26,138.29280606165472,57.07923171052107,34.921889548953786,40.39221784559473,1008.4042021010505,233.66255904853458,109.68312837231612,34.19404985584295,60.38171306395582,10.168928629933507,0.9924383264895013,100630.31515757879,0,0,2
2018-03-27,142.8988569525351,53.726352827907945,34.94188873145476,33.26460766501068,1008.5042521260631,209.8619060112406,110.98870937149047,44.045333582591475,63.74459153781943,2.489385460225083,1.8377834122969678,100637.81890945473,1,1,2
2018-03-28,164.16124687308488,57.28721296874194,34.95894300503039,69.39941739737071,1008.6043021510756,263.4335677564984,128.22508758469226,39.32493435469591,60.192258533773256,0.9768430246202275,1.2999604758516043,100645.32266133066,2,1,2
2018-03-29,155.36648425369967,59.087011362390875,34.97304731799646,80.22046774818703,1008.704352176088,234.64575606172414,108.81517183986944,45.27425784640113,58.399512296607355,4.895260556013556,1.4693697019129313,100652.8264132066,3,2,0
2018-03-30,142.49381705354944,57.55766991086293,34.98419749248312,52.39892438195646,1008.8044022011005,236.53183630083353,116.63760127891294,44.94991508545439,59.93442883537863,8.203897429396648,1.8109738968756102,100660.33016508255,4,2,2
2018-03-31,158.144234108006,67.08424862783146,34.99239022567244,82.47458860309204,1008.9044522261131,229.4691118709528,126.11204818426437,44.83842747624632,50.41194648500476,2.201534369338669,1.9661800648937207,100667.83391695848,5,1,0
2018-04-01,151.90638835277687,61.45363377798909,34.997623090776735,42.80079447360759,1009.0045022511256,205.88717402560908,128.97871792300026,40.319728362053226,56.04517776739928,4.904348282684107,0.7516397865593712,100675.33766883441,6,2,1
2018-04-02,164.98490247180024,61.32028075253138,34.99989453775743,49.52342541367437,1009.1045522761381,275.8874394531216,132.9231569418263,53.726063088019735,56.17966651634733,6.382703357443964,0.4523050226487111,100682.84142071036,0,3,0
2018-04-03,139.92943370689724,62.926943674194,34.999203893784156,39.0442195818701,1009.2046023011505,207.62453764270302,110.31650994982688,41.46151616283455,54.57265827269808,2.860347168312268,0.8003071521369405,100690.3451725863,1,0,0
2018-04-04,145.55030041734165,54.119741364572896,34.99555136343411,67.23355172513992,1009.3046523261631,222.75662009849668,107.72831003379702,41.21723689004913,63.378034317144156,2.5303035819484547,1.3180919802209814,100697.84892446223,2,1,1
2018-04-05,144.58861282057643,65.00746489007783,34.98893802863141,55.19217545221841,1009.4047023511756,241.57795751176053,116.39242262467876,43.58606345194431,52.48700412423788,11.345853553394804,0.9211391615128939,100705.35267633817,3,1,0
2018-04-06,128.5225133968276,59.43108351979894,34.979365848326644,66.79700081051392,1009.5047523761881,172.1446652533527,110.20038302562371,51.74009972877622,58.05859940436439,1.0646931985163934,1.4640706212342252,100712.85642821412,4,3,0
2018-04-07,154.92204427602869,63.16030703818205,34.96683765791657,75.70049432365101,1009.6048024012006,244.29288436682816,112.50424550998434,52.24412753171633,54.32311179077624,3.693643942313299,0.22831773790150828,100720.36018009004,5,2,1
2018-04-08,154.40107170400898,54.446616786274966,34.95135716840428,62.742180961976906,1009.704852426213,219.80371242675565,124.39559490001459,52.133189852141896,63.02906179792717,3.060677863683185,1.3234009878730413,100727.86393196599,6,1,2
2018-04-09,150.5669469721982,52.03510812089517,34.93292896529992,67.65782129410726,1009.8049024512256,223.20703334540985,122.7839870930534,47.347815686621274,65.4313563617548,3.042531687785995,0.9831637766504989,100735.36768384192,0,1,1
2018-04-10,146.97644062318471,63.89134924060038,34.91155850726245,86.11501886365997,1009.9049524762381,221.91024024246286,110.40050466236514,44.92535854984115,53.564430013030844,6.133927282357145,1.3832002117429179,100742.87143571785,1,3,2
2018-04-11,129.2696889943063,61.68194758046257,34.88725212448265,47.94385857653059,1010.0050025012506,163.90009626252075,97.53718814636505,26.800495256639813,55.76167848177876,5.165924454483214,1.1140800517239444,100750.3751875938,2,0,0
2018-04-12,144.1955727848328,55.28764117768719,34.86001701680812,51.54983631803719,1010.1050525262631,200.7166183208405,117.66256671552838,39.86377010313418,62.142367330716866,4.168864365372874,0.7821420415301019,100757.87893946974,3,1,1
2018-04-13,145.36953737966223,55.44758254260101,34.82986125161055,73.06220170256022,1010.2051025512757,245.07576391775615,104.96141972080356,41.207989147886295,61.967348083204264,0.6255198177549517,2.2698589730983256,100765.38269134567,4,1,2
2018-04-14,138.48109859049015,65.42107087054809,34.79679376139606,66.67833102332321,1010.3051525762882,225.44547165743114,114.28411602488605,32.16986925690938,51.97732601014994,1.4681457888345664,0.5434359722112566,100772.8864432216,5,3,0
2018-04-15,148.1009744550749,53.844836483637344,34.76082434115933,40.71197427238289,1010.4052026013006,220.89867013606764,109.52723582746792,38.64321338544529,63.53557568694232,2.7020751818982465,1.7352773813933433,100780.39019509756,6,1,0
2018-04-16,156.58602548353372,68.00325971375355,34.72196364548215,52.56883860062941,1010.5052526263131,239.74150739555844,135.89735731715913,37.071625290446946,49.357722108987524,3.584763714768636,2.3191473101977937,100787.89394697348,0,1,0
2018-04-17,178.82305365072423,55.28479027373414,34.680223185377415,58.0702807874829,1010.6053026513257,262.3497303633572,166.43672037446237,53.45529691673041,62.05532131895457,10.083500356664011,1.3928079032450393,100795.39769884943,1,0,2
2018-04-18,153.1539348262945,62.977852574515154,34.635615324879474,55.163390278103364,1010.7053526763382,256.8625699560014,113.9155798440174,50.04001030213242,54.33995508792458,3.512562138627759,2.203380372590757,100802.90145072536,2,1,2
2018-04-19,154.403525995909,58.14079956722806,34.58815327738167,40.69648849932245,1010.8054027013507,227.59823743798023,128.86489942047396,51.85493039189434,59.15327707146278,5.922858206250841,0.39964354823988246,100810.40520260131,3,3,2
2018-04-20,149.42858389982564,62.79782810088445,34.537851101722424,85.46580550705573,1010.9054527263631,228.7797176924354,112.27544807104033,46.9024974803439,54.47109744997676,3.155725476480884,1.2850930486153795,100817.90895447723,4,0,0
2018-04-21,121.76870690808317,57.059319934401515,34.48472369802083,75.73912570163856,1011.0055027513757,205.57366324496607,107.82450726444443,31.713630366432106,60.1830419146089,5.579081579088005,1.1968606731542546,100825.41270635318,5,0,2
2018-04-22,150.15756950708115,58.963924414110764,34.428786803263044,58.88134992647113,1011.1055527763882,209.6889245637036,107.47347151481279,35.38694505952454,58.25046898752076,3.3523487387683435,0.11948513688878766,100832.91645822913,6,0,1
2018-04-23,151.46373328918543,59.980483820950596,34.370056986640805,70.8036616984102,1011.2056028014007,258.37138362371604,125.97685421562547,36.654776489748116,57.204544672369806,1.2462958765275227,1.1638176192624028,100840.42021010505,0,2,2
2018-04-24,187.51391432859995,54.762949664564374,34.30855164464343,83.83696032813131,1011.3056528264132,250.66164329803237,141.28124179398645,49.90926141230749,62.39132615775734,5.063146214331336,0.9856714153182348,100847.923961981,1,3,2
2018-04-25,147.68487067085445,63.47600767007211,34.244288995904775,38.17044854169427,1011.4057028514258,254.12014862853763,116.07805064569988,39.86116271107796,53.646136827880284,4.690653441239942,1.707516946659077,100855.42771385693,2,2,0
2018-04-26,155.0984977788261,57.20381711011331,34.17728807580664,45.02238304241866,1011.5057528764382,225.19423498919969,113.76854547158781,45.7308068436899,59.88482692779001,0.8354280436912436,2.3519914685836447,100862.93146573287,3,1,1
2018-04-27,150.05961359949387,58.624884365270894,34.10756873084027,62.562074835398704,1011.6058029014507,220.23544544273517,128.27119558855264,39.947062989213315,58.42890000014924,3.1557669679299933,0.30589861182888767,100870.4352176088,4,0,1
2018-04-28,133.05512208203018,54.79413606842817,34.03515161272755,77.94062228114151,1011.7058529264632,161.78247969938644,98.07429412122829,41.61141609295036,62.22343973793561,3.131385085667949,0.8859433281150954,100877.93896948475,5,2,1
2018-04-29,167.7326373652991,46.95221364699393,33.960058172303775,32.175293726491645,1011.8059029514758,242.5030617003948,139.70575248555755,49.15842369559237,70.02781543915796,1.9904228488135278,1.1657553697462046,100885.44272136067,6,1,2
2018-04-30,161.87429313912602,58.80674212746939,33.88231065316358,89.04108901178162,1011.9059529764883,222.01530908815133,126.05845422867749,48.615016500442934,58.1344131991124,1.175925258003799,1.19244490728252,100892.94647323662,0,2,0
2018-05-01,162.46577935572074,71.82295704803457,33.80193208507215,57.29439617294383,1012.0060030015007,231.54574212611163,128.82789976658796,54.44098657007225,45.07800899450151,3.9679331956518493,1.959543330021409,100900.45022511255,1,0,2
2018-05-02,136.96449082940455,63.680900378959855,33.71894627714353,51.55386843730338,1012.1060530265132,202.70051692832925,111.04915173752494,35.18818857781951,53.17857275961191,9.426148059195004,1.164149598000258,100907.9539769885,2,1,0
2018-05-03,171.6522198166178,59.65957604029751,33.63337781078806,47.563466270386314,1012.2061030515258,276.63416201438474,129.70352913670575,53.58918883644718,57.15711286509652,5.413186666490348,0.16518712348876807,100915.45772886444,3,0,1
2018-05-04,129.5875417119427,58.4394227924279,33.54525203243105,40.461402459052294,1012.3061530765383,198.53337959592656,105.77370450496304,38.80639637120244,58.33320322378763,0.7182976860081025,1.8042498270227951,100922.96148074037,4,0,2
